names,logfoldchanges,condition
ALPL,-1.108918071,B4GALNT1
MRPL33,0.374075592,B4GALNT1
PAQR4,-0.508809566,B4GALNT1
ABR,-0.807855427,B4GALNT1
MYBL2,-0.508778214,B4GALNT1
MFSD12,0.364941031,B4GALNT1
STAT2,-0.554451883,B4GALNT1
LTBP2,-0.536231637,CD93
DNAJC3,-0.83030045,CD93
RPL10,0.275081843,CD93
FUT7,0.353939086,CD93
RASGRF1,-0.711449504,CD93
YAP1,-0.653811514,CD93
TGFBR2,-0.938773811,CD93
CARMIL1,-1.014044285,CD93
LONP1,0.248035669,CD93
HERPUD1,-0.562639773,CD93
NET1,-0.309162885,CD93
GPALPP1,-0.548075438,CD93
CAT,-0.389623195,CD93
GLRX,-0.297199637,CD93
PAFAH1B3,0.125766098,CD93
SFTPB,-2.820863724,CD93
PDIA3,-0.314159632,CD93
DSTN,-0.541572511,CD93
SLC6A4,-0.494741261,CD93
RPS6KA5,-0.532821894,CD93
DIO2,-0.936237335,DBH
THAP10,0.369908094,DBH
AGPAT2,-0.86528784,DBH
DDOST,0.2396065,DBH
PAF1,-0.921947896,DBH
ENOX1,0.397877187,DBH
IRF7,-0.335065633,DBH
RAB11FIP1,-3.74416399,DBH
PRB1,-0.664806545,DBH
CFD,-0.880370378,DBH
PRB3,-0.549603283,DBH
EMC1,0.350524843,DBH
CIDEC,-0.898214519,DBH
SLC5A6,0.297682941,DBH
URB2,0.393253356,DBH
TYMP,-0.413250417,DBH
MMP8,0.44229883,DBH
TMPRSS11D,-0.787953258,DBH
LOX,-1.849550962,DBH
ITGA4,0.41123727,DBH
IL2RA,-0.985239387,CD244
DSG1,-0.472046852,CD244
SLC52A1,-1.148441195,CD244
AADAC,-0.390351743,CD244
EMSY,-0.823781312,CD244
FCGR2A,-0.457640827,CD244
LAT2,0.25496608,CD244
IL18R1,-0.387501597,CD244
DUOX1,-0.459097445,CD244
CCL1,-0.71714592,CD244
PRMT1,0.25518018,CD244
IL1RL1,-0.554718375,CD244
DSC3,-0.461733788,CD244
GDPD5,0.372420847,CD244
ALOX12B,-0.613041461,CD244
ARID5B,-0.4545165,CD244
HADH,-0.326379865,CD244
TBCB,0.2860865,CD244
IL36RN,-0.916070402,CD244
FBXW11,-0.552209079,CD244
TMEM259,-0.765647113,ABCC3
CIAO3,-0.725983202,ABCC3
CRIP2,-0.518008292,ABCC3
SLC52A1,-1.087905049,ABCC3
EFNA4,-0.620777011,ABCC3
DAP,-0.292323053,ABCC3
PDLIM7,-0.95452863,ABCC3
TNFRSF4,-0.754637241,ABCC3
AGPAT2,-0.778994739,ABCC3
TPRA1,-0.942301154,ABCC3
TKFC,-0.591904223,ABCC3
ALPL,-0.988409519,ABCC3
SIPA1L3,-0.346814454,ABCC3
TK1,-0.362165183,ABCC3
PAF1,-0.774788558,ABCC3
XAB2,-0.89617312,ABCC3
S1PR4,-0.476027966,ABCC3
ZFPL1,-0.914149523,ABCC3
AREL1,0.253532588,ABCC3
TCIRG1,-0.534659147,ABCC3
UNC93B1,-0.969517171,GABRG3
STAP2,-0.526982605,GABRG3
MYBL2,-0.672442138,GABRG3
PFKL,-0.794132054,GABRG3
ANKLE2,-0.500445664,GABRG3
UNKL,-0.922951937,GABRG3
ACTN4,-0.494731784,GABRG3
OSBPL2,-0.693084836,GABRG3
AKT1,-0.398894072,GABRG3
LAMB3,-0.488271743,GABRG3
POR,-0.611633897,GABRG3
PAF1,-1.046919942,GABRG3
ZFPL1,-1.198992252,GABRG3
AKAP8L,-0.598462284,GABRG3
TCEAL4,0.545498252,GABRG3
GNAI2,-0.692642391,GABRG3
ULK1,-1.081154108,GABRG3
SLC5A6,0.399083346,GABRG3
CCS,-0.968940496,GABRG3
RGS14,-0.839525759,GABRG3
U2AF1,-0.491838157,CCNE1
PAF1,-1.034861565,CCNE1
AGPAT2,-0.989367783,CCNE1
RNF144A,0.649610519,CCNE1
THAP10,0.378463447,CCNE1
SLC29A1,-0.880874455,CCNE1
WT1,0.315205604,CCNE1
LOX,-2.361406088,CCNE1
MYBL2,-0.532590866,CCNE1
TTR,-0.663064122,CCNE1
PFKL,-0.681387067,CCNE1
PRPF31,-0.570623219,CCNE1
RIT2,0.460154682,CCNE1
STAP2,-0.425794065,CCNE1
TMEM259,-0.6637761,CCNE1
FOXJ2,0.608313441,CCNE1
CCDC85B,-0.438706994,CCNE1
GSPT2,0.395595461,CCNE1
TPRA1,-0.962179244,CCNE1
ETFB,-0.252602011,CCNE1
STAP2,-0.47048974,HDAC9
PAX9,-0.934127569,HDAC9
AGPAT2,-0.89394486,HDAC9
PAF1,-0.930058241,HDAC9
SETD6,0.356796741,HDAC9
AREL1,0.251946747,HDAC9
MYBL2,-0.508046508,HDAC9
THAP10,0.370171279,HDAC9
LHPP,0.407522738,HDAC9
RIT2,0.448590636,HDAC9
SPATA2,0.469177663,HDAC9
AKR1C1,-0.430122375,HDAC9
TCTA,0.3421821,HDAC9
MTMR9,0.741462767,HDAC9
KCTD13,0.528487265,HDAC9
FOXJ2,0.610908508,HDAC9
GNAI2,-0.546403468,HDAC9
UNC93B1,-0.717486918,HDAC9
CRIP2,-0.402374923,HDAC9
DIO2,-0.839955091,HDAC9
SSBP2,-0.82006067,PRPF38B
TLR5,-0.981580973,PRPF38B
CD163,-1.147664785,PRPF38B
MST1,0.299272716,PRPF38B
CSNK1A1,-0.633169651,PRPF38B
LRP4,0.234458745,PRPF38B
KLRC3,0.426715732,PRPF38B
JPT2,-0.517363727,PRPF38B
ARPC2,0.329442352,PRPF38B
FGF7,-0.49705258,PRPF38B
GATA2,0.16858916,PRPF38B
APOBEC3C,0.540382624,PRPF38B
MMP1,0.872810543,PRPF38B
MATK,0.2911838,PRPF38B
PARN,0.504999697,PRPF38B
FOCAD,-0.49480021,PRPF38B
PDZD2,-0.319567651,PRPF38B
NFYC,-0.446418077,PRPF38B
CCR10,0.3504242,PRPF38B
MAPK9,-0.353056937,PRPF38B
RRAGA,-1.321330905,MANSC1
RAB13,0.496359408,MANSC1
DENND4C,-0.641080558,MANSC1
MST1,0.298794687,MANSC1
CD163,-1.202991843,MANSC1
GLYAT,0.609263837,MANSC1
MMP1,0.975442767,MANSC1
PLIN2,-0.514122486,MANSC1
ERMAP,0.354841441,MANSC1
APOBEC3C,0.563411236,MANSC1
JPT2,-0.57494843,MANSC1
KCNE4,0.426996171,MANSC1
DNASE1L3,0.392059654,MANSC1
TRAF3IP2,0.454518467,MANSC1
CST7,0.286625773,MANSC1
ZAP70,0.521022797,MANSC1
CLTA,-0.42298159,MANSC1
APOM,0.458938479,MANSC1
GZMK,0.332384199,MANSC1
CD177,0.288587213,MANSC1
SSBP2,-0.870355427,CAMKV
JPT2,-0.639818013,CAMKV
BANK1,0.228868544,CAMKV
PDZD2,-0.339480072,CAMKV
TRIM26,0.355528146,CAMKV
TLR5,-0.693602085,CAMKV
CD163,-0.864721,CAMKV
CSNK1A1,-0.600574791,CAMKV
DUSP1,-0.670041561,CAMKV
TPPP3,-0.539749444,CAMKV
PARN,0.504318178,CAMKV
MMP1,0.883135259,CAMKV
BCHE,0.569104314,CAMKV
LPA,0.383733928,CAMKV
MOK,0.48406896,CAMKV
HNMT,-0.276106149,CAMKV
MATK,0.283594757,CAMKV
GTPBP2,0.335992724,CAMKV
CBR3,0.743221223,CAMKV
CD36,-0.411853909,CAMKV
MRPS14,0.687921226,IHH
AP1AR,0.662124813,IHH
PSMA2,0.824811339,IHH
RBP4,0.984382153,IHH
SERPINC1,0.512863934,IHH
MPC1,0.485550344,IHH
KCNAB1,0.558549583,IHH
RBM3,0.526578307,IHH
PCK1,0.392532915,IHH
NTRK2,1.043814182,IHH
BHMT2,0.5614627,IHH
ADH1C,0.438221782,IHH
TMCC2,-0.733850121,IHH
MTRF1,0.363039702,IHH
IFT52,0.570589483,IHH
GRAMD2B,0.352675945,IHH
CHMP2B,0.864462316,IHH
RAP1GDS1,0.485436857,IHH
LANCL1,0.932335854,IHH
DGKI,0.702650487,IHH
PSME2,0.198251054,USP4
ABCB1,0.518267512,USP4
TRAPPC3,0.249038652,USP4
MGAT4A,0.497486413,USP4
ZNF136,0.854784727,USP4
ADAMTS3,0.479868054,USP4
DDO,0.541746795,USP4
DHX58,0.519981503,USP4
TOR1B,0.348395467,USP4
PAQR6,0.441520423,USP4
BTD,0.493800253,USP4
ZNF140,0.417698354,USP4
EIF3L,-0.599279583,USP4
CTSW,0.260418922,USP4
PSME1,0.151068553,USP4
AMACR,0.492992789,USP4
SQLE,-0.215944827,USP4
RPL8,-0.448048204,USP4
GAPDH,-1.843061328,USP4
TAPBPL,0.450198323,USP4
TM4SF4,-0.255803436,CDC25A
ARL14,-0.193697259,CDC25A
PNMA2,0.355813712,CDC25A
TCEAL1,0.751379073,CDC25A
TTF1,0.52733928,CDC25A
ADAMTS1,0.455944091,CDC25A
ZNF669,0.680791497,CDC25A
ALPP,-0.684900701,CDC25A
SLC3A2,-0.604016185,CDC25A
IMPACT,0.559842348,CDC25A
FGA,-0.653392851,CDC25A
RPRD2,0.29433611,CDC25A
ALDOB,-0.351748496,CDC25A
YKT6,0.373629063,CDC25A
CREB5,0.354359388,CDC25A
VPREB1,0.300815493,CDC25A
CYP20A1,0.430770516,CDC25A
PSMB2,-0.24074173,CDC25A
ZAP70,0.514990926,CDC25A
AMACR,0.440646321,CDC25A
MICAL1,0.489610791,TPM4
VPREB1,0.365930498,TPM4
TDRD7,0.38177076,TPM4
KAT8,0.273939162,TPM4
RFWD3,0.428425193,TPM4
ADAMTS3,0.493533581,TPM4
SENP3,0.466373801,TPM4
BCKDK,0.403982103,TPM4
BLVRA,0.76718545,TPM4
PNMA2,0.403434277,TPM4
NCOR1,0.431431353,TPM4
DHPS,0.286535323,TPM4
XPO4,0.385369807,TPM4
USP18,0.399402648,TPM4
PPFIBP1,0.52703476,TPM4
ZAP70,0.545452058,TPM4
PSME2,0.168371081,TPM4
TNFAIP3,1.38203311,TPM4
TRPV1,0.624402761,TPM4
TUBB6,0.87674439,TPM4
COQ6,0.431610614,TOLLIP
GAPDH,-2.026492357,TOLLIP
UBE3A,0.362326235,TOLLIP
RPL13,-0.339017451,TOLLIP
ASB8,0.460221618,TOLLIP
SENP3,0.458656788,TOLLIP
IRF2,0.599213243,TOLLIP
COL2A1,-1.330995679,TOLLIP
SQLE,-0.217760131,TOLLIP
GOLGA1,0.391397119,TOLLIP
EIF3E,-0.643907249,TOLLIP
TTC38,0.312298417,TOLLIP
DLX5,-0.488605797,TOLLIP
BAZ1B,0.401981205,TOLLIP
RPS16,-0.26462096,TOLLIP
ZAP70,0.549577892,TOLLIP
ADAMTS3,0.456823736,TOLLIP
PSME2,0.170503676,TOLLIP
SRR,0.636647999,TOLLIP
TUBB6,0.877910078,TOLLIP
UQCRC2,0.701669157,PEAK1
PNO1,0.695255637,PEAK1
LEPROT,0.524497151,PEAK1
TMEM14A,0.620385528,PEAK1
MID1,0.434210449,PEAK1
DNM2,-1.026821256,PEAK1
NTRK2,1.078594804,PEAK1
SLC20A2,0.604826391,PEAK1
GTF2B,0.733154297,PEAK1
AP3S1,0.665436983,PEAK1
NUMA1,-0.695702434,PEAK1
CDC37L1,0.847074568,PEAK1
FAM172A,0.782182992,PEAK1
TAF5,0.584743559,PEAK1
PPP2R1A,-0.773866653,PEAK1
SREBF2,-0.944389045,PEAK1
ENY2,0.523935437,PEAK1
PARP16,0.517521918,PEAK1
DNM1,-0.8662166,PEAK1
PEX13,0.718247116,PEAK1
HMGCR,0.332681328,FDPS
CNOT3,-1.055875421,FDPS
INSIG1,0.442703843,FDPS
RPL26,0.536042988,FDPS
CNGB1,-1.648327351,FDPS
SMARCB1,-1.160949111,FDPS
PKP4,0.490521073,FDPS
FPGS,-0.565904081,FDPS
ABAT,0.432761043,FDPS
DGKA,-1.317964911,FDPS
PIP4K2A,0.476352364,FDPS
BNIP3L,0.825231135,FDPS
ADCY9,0.547074139,FDPS
MORF4L2,0.715060353,FDPS
MAP1LC3B,0.543040097,FDPS
HGS,-0.735254169,FDPS
NOC4L,-0.945290744,FDPS
DCLRE1A,0.531715095,FDPS
DDRGK1,-1.123479486,FDPS
RPS27,0.829197943,FDPS
NECAB3,-0.95807457,OIP5
ZNF267,0.821639061,OIP5
MAN1A2,0.633090138,OIP5
GLO1,0.661027193,OIP5
CEP162,0.466168851,OIP5
FAM172A,0.791977108,OIP5
SCAMP4,-1.150418401,OIP5
SLC38A7,-1.291614771,OIP5
TXNRD2,-0.987170458,OIP5
ATP6AP2,0.805167496,OIP5
SUPT6H,-1.276760578,OIP5
USP12,0.621255875,OIP5
DRG2,-0.736482382,OIP5
SOD1,0.801074803,OIP5
MED16,-1.14358604,OIP5
RHOA,0.751906693,OIP5
RAP1B,0.616902769,OIP5
ARL4A,0.572138786,OIP5
TLE5,-1.156306744,OIP5
CSAD,0.619998634,OIP5
POLD4,-1.04960835,NDUFV1
RPSA,0.910912871,NDUFV1
RPS27,0.870622158,NDUFV1
RPL9,0.851412714,NDUFV1
EEF1A1,0.800109863,NDUFV1
RPS4X,0.79149735,NDUFV1
BAX,-0.693614364,NDUFV1
RPL17,0.797401428,NDUFV1
RPS13,0.72187084,NDUFV1
RPS10,0.653433084,NDUFV1
EDEM1,-0.844663382,NDUFV1
KIF20A,0.397256821,NDUFV1
RPL30,0.791417062,NDUFV1
RPS14,0.676921368,NDUFV1
POLR2K,0.409235328,NDUFV1
RPL37,0.799533188,NDUFV1
RPL22,0.773180604,NDUFV1
PDZK1IP1,-1.283778548,NDUFV1
NDN,0.950028419,NDUFV1
RPS15A,0.777860105,NDUFV1
RHOA,0.777258098,IL17A
RPL11,0.601329446,IL17A
SMR3A,-1.214766026,IL17A
RPS15A,0.801650047,IL17A
ZNF821,-1.081714988,IL17A
IL11,-1.090768337,IL17A
FBXO9,0.603814185,IL17A
MUC7,-1.168492675,IL17A
RPS24,0.955956757,IL17A
JMJD4,-0.7842592,IL17A
EZH2,0.547258258,IL17A
USP13,-1.095025301,IL17A
PCDHGC3,-1.121595621,IL17A
PSMC2,0.81774658,IL17A
RHEB,0.229100317,IL17A
RPL31,0.894322813,IL17A
SNAPC5,0.58015132,IL17A
SLC18A1,-1.710822821,IL17A
PCDHA6,-0.9604038,IL17A
RPS12,0.882245123,IL17A
EFHC1,0.538401008,PAK3
ZNF267,0.833456993,PAK3
METTL3,0.54137069,PAK3
KLF9,0.854406953,PAK3
CSAD,0.621543884,PAK3
DHX15,0.717619181,PAK3
SAP30,0.730691373,PAK3
GRAMD2B,0.342041582,PAK3
FOXM1,-0.725375712,PAK3
DHCR24,-0.689747989,PAK3
GUCY1B1,0.482615501,PAK3
PSMA4,0.485707462,PAK3
ARL4A,0.568573654,PAK3
RIPK2,0.569515347,PAK3
SMYD2,0.561717153,PAK3
TMEM14A,0.538166046,PAK3
KPNA2,0.384934604,PAK3
DUSP10,0.593639195,PAK3
QKI,1.109959722,PAK3
TNC,0.624715984,PAK3
TMEM14A,0.579094291,PELO
IFNG,0.76456219,PELO
P4HB,-0.766146243,PELO
RIOK2,0.811182261,PELO
PRDX4,0.502240181,PELO
CFAP20,0.384530127,PELO
RBM8A,-0.537200749,PELO
SPAG9,0.819339156,PELO
TAF9,0.392629623,PELO
QKI,1.154726505,PELO
ZNF267,0.829494178,PELO
TIPIN,0.474485427,PELO
USP12,0.572700799,PELO
BCL10,0.482906133,PELO
MPP6,0.825409651,PELO
BDH2,0.723832607,PELO
CSTF3,0.681270242,PELO
UCK2,0.457193643,PELO
POLR3G,0.61964184,PELO
RBM7,0.413799703,PELO
RPS6,0.087599374,MAP2K4
HLA-G,0.773707986,MAP2K4
HLA-C,0.607431531,MAP2K4
NSMCE4A,0.562133491,MAP2K4
SEC24B,0.405734777,MAP2K4
EXOC1,0.90239346,MAP2K4
HLA-F,0.748438418,MAP2K4
VRK2,0.84956795,MAP2K4
DYNLT3,0.583568871,MAP2K4
KBTBD2,0.555931747,MAP2K4
NAE1,0.694066286,MAP2K4
SRSF5,0.443164736,MAP2K4
TOMM70,0.600860834,MAP2K4
CDKN2A,0.164371595,MAP2K4
KIF11,0.766651332,MAP2K4
NEMP1,0.630365551,MAP2K4
ROCK2,0.699602365,MAP2K4
NFYB,0.678156018,MAP2K4
TMA16,0.846095264,MAP2K4
SYT17,-0.715545297,MAP2K4
ASCC3,0.474878609,ARG2
TVP23B,0.838154316,ARG2
STK38L,0.392195404,ARG2
HLA-G,0.832983613,ARG2
HMGXB4,0.733984113,ARG2
OXR1,0.60240835,ARG2
ASMT,-0.83498913,ARG2
ARFIP1,0.702173769,ARG2
TXNDC9,0.236901611,ARG2
KHDC4,0.393887281,ARG2
KRIT1,0.750097156,ARG2
IAPP,-0.960688412,ARG2
FSHB,-1.359435081,ARG2
GCG,-0.609156728,ARG2
TGOLN2,0.673924863,ARG2
GINS4,-2.017929792,ARG2
GFER,-1.269519687,ARG2
SEC24A,0.61433959,ARG2
MSH6,0.51271832,ARG2
TMEM50A,0.460194707,ARG2
ZC3H15,0.515713394,PRKAB2
RBM48,0.712090433,PRKAB2
RBBP6,0.774602473,PRKAB2
SEC24B,0.428864032,PRKAB2
PHF14,0.965423584,PRKAB2
ADAM9,0.756807745,PRKAB2
DUSP6,0.273219675,PRKAB2
FSHB,-1.324502826,PRKAB2
FAM8A1,0.728265822,PRKAB2
NEK2,0.673322201,PRKAB2
NUSAP1,0.346552968,PRKAB2
DDX60,1.4704386,PRKAB2
LAMTOR3,0.588654518,PRKAB2
KRIT1,0.714310884,PRKAB2
CDR2,0.712761223,PRKAB2
ANKRA2,0.995832622,PRKAB2
HLA-G,0.720786452,PRKAB2
TDG,0.473613352,PRKAB2
IER2,0.433391124,PRKAB2
AVIL,0.564260721,PRKAB2
ASCC3,0.451604754,KCNN3
SEC24B,0.442084491,KCNN3
NFYB,0.73214066,KCNN3
SEC24A,0.61262387,KCNN3
EXOSC9,0.75672543,KCNN3
ZNF217,0.570349216,KCNN3
RAB6A,0.639791965,KCNN3
EIF2AK3,0.607110322,KCNN3
C1GALT1,0.851895928,KCNN3
KIF11,0.797065377,KCNN3
OTUD7B,-0.935695112,KCNN3
KRIT1,0.731198847,KCNN3
XPO1,0.570462942,KCNN3
TTC37,0.747966766,KCNN3
SRPK2,0.795004487,KCNN3
ATMIN,0.513185918,KCNN3
PTK2,0.312596619,KCNN3
CAB39L,-1.273416281,KCNN3
VPS16,-1.140093923,KCNN3
WDR44,0.686302364,KCNN3
AKR7A2,0.367948681,LAMTOR3
HNRNPH2,0.870386183,LAMTOR3
ALG13,0.872753739,LAMTOR3
CDR2,0.74108547,LAMTOR3
MTHFD2,0.283673435,LAMTOR3
TOMM70,0.618061483,LAMTOR3
AAGAB,0.489877969,LAMTOR3
FBXO7,1.042791486,LAMTOR3
UTP18,0.604003787,LAMTOR3
FANCL,0.45949918,LAMTOR3
CDKN2A,0.172051013,LAMTOR3
CBX3,0.585386634,LAMTOR3
MPHOSPH9,0.516667485,LAMTOR3
ELOVL6,0.323127627,LAMTOR3
SP2,0.625700533,LAMTOR3
MBNL1,0.638477743,LAMTOR3
S100PBP,0.93958801,LAMTOR3
MICU2,0.542659163,LAMTOR3
C2CD5,0.324442863,LAMTOR3
BAZ1B,0.593545854,LAMTOR3
SMC3,0.8042925,ETNK2
NOX3,-1.271731138,ETNK2
SPEN,0.523291171,ETNK2
KPNB1,0.761701584,ETNK2
MACF1,0.565060198,ETNK2
PURA,0.332143813,ETNK2
SLC5A4,-1.580376387,ETNK2
MYF5,-1.36856544,ETNK2
CYB561,0.390989125,ETNK2
GIGYF2,0.540165186,ETNK2
PDS5A,0.588992,ETNK2
NPHP1,-1.094504833,ETNK2
KHDRBS1,0.53864336,ETNK2
FGF23,-1.691540718,ETNK2
CHAT,-1.365140676,ETNK2
PDIA4,-0.702695131,ETNK2
CHST4,-1.24272728,ETNK2
SUPT20H,0.759129941,ETNK2
EHBP1,0.657087803,ETNK2
CLEC5A,-0.550312042,ETNK2
ERGIC2,0.601703882,GALC
APAF1,-1.731570601,GALC
TRPC4,-1.215385079,GALC
NDUFAF5,-2.052067518,GALC
PSG5,-1.342528105,GALC
EXOSC1,-1.572294474,GALC
RPS6KA6,-1.731458187,GALC
CNTN5,-1.624252677,GALC
PGM5,-1.514408708,GALC
CDH8,-1.939892411,GALC
SPACA1,-1.208988428,GALC
ARL5A,0.717991173,GALC
ABAT,0.46207729,GALC
PPP1R37,-0.972711205,GALC
ZXDB,-2.14238286,GALC
CSN1S1,-1.378032327,GALC
IKZF2,-1.229396462,GALC
NCR1,-2.284692287,GALC
PDS5A,0.63140285,GALC
ZZZ3,0.635630727,GALC
ABHD5,-0.972730637,CD47
KLHL24,-0.854281306,CD47
CCL18,-1.66117084,CD47
PAPSS1,-0.623449564,CD47
SOX4,-0.732833683,CD47
DNAJC3,-0.716609359,CD47
IDH3B,0.290360093,CD47
RAB11FIP1,-4.573057175,CD47
CCR10,0.410931915,CD47
POLDIP3,0.409439206,CD47
ANKRD12,-0.626233101,CD47
HNRNPA0,-0.501002789,CD47
CAT,-0.408934653,CD47
MERTK,-0.673846364,CD47
NFIB,-0.597815633,CD47
LTBP2,-0.520636618,CD47
CARMIL1,-1.104477167,CD47
DIO2,-0.840459704,CD47
VRK3,0.26473999,CD47
SCAF11,-0.897313356,CD47
DNAJC3,-0.93257165,CERS6
PARP1,-0.373766571,CERS6
HERPUD1,-0.705541909,CERS6
TCEAL9,0.32966271,CERS6
RPL10,0.299691737,CERS6
VRK3,0.323433667,CERS6
PGAP3,0.348837793,CERS6
NFIB,-0.75064981,CERS6
SYK,-0.458233446,CERS6
ZFP36,0.249597892,CERS6
PAPOLG,-0.796100438,CERS6
KRT76,-0.583546877,CERS6
CSNK1A1,-0.932573915,CERS6
DIO2,-0.966358125,CERS6
IDH3B,0.305770427,CERS6
SNRPB,0.209095389,CERS6
CARMIL1,-1.093577504,CERS6
STX4,0.257303566,CERS6
GSDME,0.658781648,CERS6
LTBP2,-0.495589256,CERS6
PFKL,-0.753421009,MDM2
MYBL2,-0.629172742,MDM2
PAF1,-1.013668418,MDM2
ZFPL1,-1.102452159,MDM2
GNAI2,-0.619810641,MDM2
STAP2,-0.434529871,MDM2
TCF4,-0.500826359,MDM2
HERPUD1,-0.585333347,MDM2
DBP,-0.588371277,MDM2
GNB2,-0.52224344,MDM2
AGPAT2,-0.835899532,MDM2
TTR,-0.659878016,MDM2
ABR,-0.806088984,MDM2
ATG14,0.477184922,MDM2
RNF144A,0.603618264,MDM2
CDH19,0.307794213,MDM2
CLIC3,-0.6762532,MDM2
ATF6B,-0.815186441,MDM2
SLC29A1,-0.73886621,MDM2
ADAM15,-0.926708102,MDM2
GTF2A2,0.181228086,SCN5A
NPHS2,0.421878755,SCN5A
CISD1,-0.348833799,SCN5A
ABLIM3,-0.735881805,SCN5A
SOX10,0.644586325,SCN5A
BCL2A1,0.715439498,SCN5A
SLC5A6,0.324167281,SCN5A
AKR1C1,-0.401109219,SCN5A
KHDRBS3,0.55536437,SCN5A
SLC17A1,0.504949927,SCN5A
OSBPL2,-0.49750483,SCN5A
AKR1C2,-0.575551271,SCN5A
SLC9A8,0.438160688,SCN5A
SERPINB2,0.524049759,SCN5A
AKR1C3,-0.39240545,SCN5A
ARC,0.448236942,SCN5A
ALDH1A2,0.250588745,SCN5A
CD300A,0.406755328,SCN5A
CXCL12,0.423753798,SCN5A
TSPOAP1,0.599775672,SCN5A
PRMT1,0.296253294,CREG1
BCL2L11,-0.869905055,CREG1
CRYZL1,-1.473310471,CREG1
BACH1,-0.764438331,CREG1
CALCRL,-0.617454827,CREG1
CISD1,-0.416174114,CREG1
GLRX,-0.338078797,CREG1
DUOX1,-0.536716461,CREG1
NSD3,-1.200269222,CREG1
PRND,-1.017160654,CREG1
NABP1,-0.91411674,CREG1
TRAM1,-0.707736731,CREG1
HSPA6,-0.50214833,CREG1
PELO,-0.643611073,CREG1
GPALPP1,-0.566679358,CREG1
CANX,-0.540923893,CREG1
HPSE,-0.460359842,CREG1
CCL1,-0.696739256,CREG1
TXNDC15,-0.922443807,CREG1
DNAJB9,-0.474587172,CREG1
CD160,0.794897795,ABCB1
BCL2A1,0.743775785,ABCB1
FKBP5,-0.487560153,ABCB1
ARPC2,0.374645174,ABCB1
FGR,0.524818003,ABCB1
BIN2,0.401010185,ABCB1
SOX10,0.646351218,ABCB1
CSNK1A1,-0.65302819,ABCB1
SYNE1,0.430354536,ABCB1
GHR,0.441740721,ABCB1
GTF2A2,0.184200704,ABCB1
LSM14B,-0.627765775,ABCB1
TNFRSF4,-0.617236435,ABCB1
INHBB,-0.346752852,ABCB1
PRPF4B,0.390446723,ABCB1
CCR10,0.358699322,ABCB1
RAC2,0.265910268,ABCB1
AMOT,0.933339179,ABCB1
HOXB13,0.229896471,ABCB1
CTSW,0.243737414,ABCB1
MXD1,-0.72506237,CRP
GPALPP1,-0.636073351,CRP
BCL2L11,-0.78986299,CRP
PDE5A,-0.697822332,CRP
CISD1,-0.413412511,CRP
DNAJC3,-0.784941614,CRP
TMEM147,0.284349233,CRP
RXRG,-0.580067813,CRP
DUOX1,-0.516015112,CRP
TBCB,0.323234558,CRP
NSD3,-1.218637347,CRP
HLA-DRA,-0.241205275,CRP
PTPN22,-0.623716116,CRP
CRYZL1,-1.45522213,CRP
PARVA,-0.431490153,CRP
PRND,-1.04278028,CRP
PELI1,-0.635507286,CRP
DSTN,-0.582457066,CRP
KLF8,-0.686557174,CRP
PPP1R17,-0.696821332,CRP
DBP,-0.695228815,PNLIP
AGPAT2,-1.013186932,PNLIP
DIO2,-1.108836532,PNLIP
LIPE,-0.582983077,PNLIP
PFKL,-0.765002429,PNLIP
LHPP,0.469451725,PNLIP
GPX2,-0.23102437,PNLIP
SUPT7L,0.671708584,PNLIP
GNAI2,-0.732191741,PNLIP
THNSL1,0.537095547,PNLIP
CNN2,-0.530370653,PNLIP
MTMR9,0.755532384,PNLIP
ALDOA,-0.325591266,PNLIP
PAF1,-0.982189894,PNLIP
KMT5A,-0.581973374,PNLIP
CNNM4,0.454395652,PNLIP
HAO2,0.436392426,PNLIP
ANO10,-1.071810246,PNLIP
ZFPL1,-1.120151877,PNLIP
IGHMBP2,-0.529325008,PNLIP
UNC93B1,-0.859928489,ALB
MYBL2,-0.606815398,ALB
STAP2,-0.525620162,ALB
ACTN4,-0.495108098,ALB
PRB3,-0.626429677,ALB
PAF1,-0.988191605,ALB
POR,-0.591780603,ALB
PRB1,-0.799257576,ALB
PFKL,-0.765266359,ALB
ETFB,-0.280868411,ALB
TSEN34,-0.345752627,ALB
GNB2,-0.56648159,ALB
RAMP1,-0.378796488,ALB
IRF7,-0.344850808,ALB
CCDC85B,-0.477802455,ALB
RUVBL1,-0.30937764,ALB
CRIP2,-0.461717844,ALB
THAP10,0.373282075,ALB
TRPV4,-0.930033088,ALB
SPATA2,0.482163936,ALB
HP1BP3,-0.560277045,CELA2B
CARMIL1,-1.144336343,CELA2B
CCL18,-1.495648384,CELA2B
DIO2,-1.012217879,CELA2B
PRSS3,-0.315614223,CELA2B
DDX52,-0.618606985,CELA2B
TADA2A,-1.07765758,CELA2B
ANKRD12,-0.695188463,CELA2B
CSNK1A1,-0.814821184,CELA2B
CYB5R2,0.349090993,CELA2B
ELP4,-0.559561074,CELA2B
SOX4,-0.6792382,CELA2B
HOXB9,-0.609050989,CELA2B
TGFBR2,-1.016523719,CELA2B
DNAJC3,-0.779017389,CELA2B
MYCBP,-0.52989006,CELA2B
PTPN2,-0.836925566,CELA2B
RPL10,0.271529645,CELA2B
UBR5,-0.73624742,CELA2B
OGN,0.328898579,CELA2B
TKFC,-0.744565845,PDE2A
AGPAT2,-0.958921492,PDE2A
